game_id,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller
17460,Change,https://www.imdb.com/title/tt2136810/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17461,Kaboom!,https://www.imdb.com/title/tt0298949/?ref_=adv_li_tt,1983.0,Unrated,7.3,9.0,Add a Plot,0,0,0,0,1,0,0,0,0
17462,Block Perfect,https://www.imdb.com/title/tt2002623/?ref_=adv_li_tt,1978.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17463,The Wired Bunch: General Fragment's War Wagon,https://www.imdb.com/title/tt3377288/?ref_=adv_li_tt,2013.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17464,Igmo,https://www.imdb.com/title/tt2285503/?ref_=adv_li_tt,1984.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,1,0,0,0
17465,Shougi,https://www.imdb.com/title/tt2202543/?ref_=adv_li_tt,1980.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17467,The Rugrats Movie: Activity Challenge,https://www.imdb.com/title/tt21317626/?ref_=adv_li_tt,1998.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17468,Take Seven,https://www.imdb.com/title/tt1989639/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17469,Candy Crush Jelly Saga,https://www.imdb.com/title/tt12796498/?ref_=adv_li_tt,2015.0,Not Rated,7.2,0.0,"There's a new player in town, the wiggling, jiggling Jelly Queen and she's here to challenge you to a game of Candy Crush Jelly Saga. Whatever your favorite moves, you better hope they're ... See full summary »",0,0,0,0,1,0,0,0,0
17470,Pokémon Tetris,https://www.imdb.com/title/tt3472852/?ref_=adv_li_tt,2002.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17471,Baseball,https://www.imdb.com/title/tt0315808/?ref_=adv_li_tt,1978.0,Unrated,2.8,12.0,Add a Plot,0,0,0,0,1,0,0,0,0
17472,States,https://www.imdb.com/title/tt0417165/?ref_=adv_li_tt,1972.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17473,Lop Ears,https://www.imdb.com/title/tt12626634/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17474,A Day at the Beach,https://www.imdb.com/title/tt2304534/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17475,Match Mee,https://www.imdb.com/title/tt2547256/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17476,Hugo in Space,https://www.imdb.com/title/tt0926400/?ref_=adv_li_tt,2003.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17477,Guess Who?,https://www.imdb.com/title/tt5445006/?ref_=adv_li_tt,2001.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17478,Viki Spotter: Megapolis,https://www.imdb.com/title/tt15125250/?ref_=adv_li_tt,2018.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17479,Literature Quiz,https://www.imdb.com/title/tt2137086/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17480,Nyanko baransu tawâ,https://www.imdb.com/title/tt11366624/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17481,"Max & Ruby, V (53-78) Mobile: Max & Ruby's Bunny Hop",https://www.imdb.com/title/tt2292248/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Join Max and Ruby in this iOS version of the classic skee-ball game. Aim carefully and collect all nine exclusive wallpapers.,0,0,0,0,1,0,0,0,0
17482,Reverse,https://www.imdb.com/title/tt2137235/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17483,Franklin and Friends I (1-26) - Mobile: Puzzling Pieces,https://www.imdb.com/title/tt2291446/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Your favourite Franklin characters reappear in jigsaw puzzles in this fun-filled app based on the classic TV series.,0,0,0,0,1,0,0,0,0
17484,Drivin' Route 66,https://www.imdb.com/title/tt5619750/?ref_=adv_li_tt,1995.0,Not Rated,7.2,0.0,"Encyclopedic program about the legendary US road Route 66. The disc features historical details, archival photos that illustrate the typical Route 66 road trip, and stories from the people on the road.",0,0,0,0,1,0,0,0,0
17485,Tiga Talk! Speech Therapy Games,https://www.imdb.com/title/tt8209638/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17486,Puzzrama,https://www.imdb.com/title/tt11152440/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17487,Train,https://www.imdb.com/title/tt2137422/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17488,MLB Pennant Race,https://www.imdb.com/title/tt0370909/?ref_=adv_li_tt,1995.0,K-A,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17489,Mobile Snake,https://www.imdb.com/title/tt12626582/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17490,Beezer,https://www.imdb.com/title/tt2170305/?ref_=adv_li_tt,1982.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17491,Bagels,https://www.imdb.com/title/tt2136760/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17492,Tic Tac Toe,https://www.imdb.com/title/tt2137410/?ref_=adv_li_tt,1975.0,Not Rated,3.6,11.0,Add a Plot,0,0,0,0,1,0,0,0,0
17493,Janputer,https://www.imdb.com/title/tt2121292/?ref_=adv_li_tt,1981.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17494,>=<,https://www.imdb.com/title/tt10345886/?ref_=adv_li_tt,2010.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17495,23 Matches,https://www.imdb.com/title/tt2136686/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17496,Franklin & Friends Bumpy Buggy Race-Off,https://www.imdb.com/title/tt2336650/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,"Dodge obstacles and collect power ups for the fastest times. After, save and share your best races with your friends.",0,0,0,0,1,0,0,0,0
17497,Matryoshka!,https://www.imdb.com/title/tt2928786/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17498,Paws & Claws: Best Friends - Dogs & Cats,https://www.imdb.com/title/tt1535468/?ref_=adv_li_tt,2007.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17499,Puzzler,https://www.imdb.com/title/tt12639834/?ref_=adv_li_tt,2007.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17500,Spectrum Ten,https://www.imdb.com/title/tt12658874/?ref_=adv_li_tt,2007.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17501,Bûbû Mario,https://www.imdb.com/title/tt3469658/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,1,0,0,0
17502,Sinclair ZX Spectrum Vega Console (1000 Games),https://www.imdb.com/title/tt12640036/?ref_=adv_li_tt,2015.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17503,Quarky & Quaysoo's Turbo Science,https://www.imdb.com/title/tt21814064/?ref_=adv_li_tt,1992.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17504,Mrs. Dynamite,https://www.imdb.com/title/tt2198045/?ref_=adv_li_tt,1982.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17505,Steel Worker,https://www.imdb.com/title/tt2101445/?ref_=adv_li_tt,1980.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17506,Curiouser and Curiouser,https://www.imdb.com/title/tt5486550/?ref_=adv_li_tt,2015.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17507,The Scruffs,https://www.imdb.com/title/tt3736796/?ref_=adv_li_tt,2007.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,1,0,0
17508,Franklin and Friends I (1-26) Mobile: Franklin Talks!,https://www.imdb.com/title/tt2291522/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,"Control Franklin by touch as he laughs, dances and plays along. Franklin will perform a range of actions based on touch and also respond to everything you say and repeat it back in a funny voice.",0,0,0,0,1,0,0,0,0
17509,Max and Ruby V (53-78) Web: Roller Ruby,https://www.imdb.com/title/tt2292184/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Control Ruby on her roller skates as she competes in a obstacle course or races Max in his red car.,0,0,0,0,1,0,0,0,0
17510,3D Tetrimania,https://www.imdb.com/title/tt0295841/?ref_=adv_li_tt,1998.0,Unrated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17511,Trace Effects,https://www.imdb.com/title/tt2301684/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17512,Flipit,https://www.imdb.com/title/tt0862698/?ref_=adv_li_tt,1990.0,Not Rated,3.6,11.0,Add a Plot,0,0,0,0,1,0,0,0,0
17513,Mahjong II,https://www.imdb.com/title/tt2125554/?ref_=adv_li_tt,1981.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17514,Animal,https://www.imdb.com/title/tt2136735/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17515,Moving Stories,https://www.imdb.com/title/tt7443948/?ref_=adv_li_tt,2017.0,Not Rated,7.2,0.0,Moving Stories is an applied game made by Trimbos and IJsfontein. The game targets substantive knowledge in the field of mental health literacy amongst adolescents in secondary school.,0,0,0,0,1,0,0,0,0
17516,Aces Texas Hold 'Em: No Limit,https://www.imdb.com/title/tt0852725/?ref_=adv_li_tt,2005.0,Not Rated,8.1,11.0,Add a Plot,0,0,0,0,1,0,0,0,0
17517,Dora's Christmas Carol Adventure,https://www.imdb.com/title/tt3197194/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17518,Shanghai: Dynasty,https://www.imdb.com/title/tt0286083/?ref_=adv_li_tt,1997.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17519,The American Girls Premiere,https://www.imdb.com/title/tt8505008/?ref_=adv_li_tt,1997.0,Not Rated,7.2,0.0,"You're a stage director with a number of digitized FMV actors, sets and props at your disposal in this remake of Opening Night (1995) based on the popular American Girl Historical Dolls toyline. Supports text-to-speech.",0,0,0,0,1,0,0,0,0
17520,Despicable Me: Storybook,https://www.imdb.com/title/tt2304084/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17522,Frog & Spiders,https://www.imdb.com/title/tt2120062/?ref_=adv_li_tt,1981.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17523,Championship Surfer,https://www.imdb.com/title/tt0276851/?ref_=adv_li_tt,2000.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17524,Risk,https://www.imdb.com/title/tt0928064/?ref_=adv_li_tt,1989.0,Not Rated,7.7,13.0,Add a Plot,0,0,0,0,1,0,0,0,0
17525,Wimzie's House: A Surprise for Horace,https://www.imdb.com/title/tt16300122/?ref_=adv_li_tt,1999.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17526,Guess,https://www.imdb.com/title/tt2136960/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17527,Mobile Breakout,https://www.imdb.com/title/tt12620636/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17528,Kaminazo,https://www.imdb.com/title/tt11366598/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17529,Sidekick II (1-26) Web: Bingopocalypse,https://www.imdb.com/title/tt2292318/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Keep all the Maxim Hamsters safe from Man Maid and various obstacles using all the tools available.,0,0,0,0,1,0,0,0,0
17530,Merlin's Money Maze,https://www.imdb.com/title/tt2148044/?ref_=adv_li_tt,1986.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17531,Captain Flag,https://www.imdb.com/title/tt3062426/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17532,Wildscapes,https://www.imdb.com/title/tt13312062/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17533,Space Walk,https://www.imdb.com/title/tt2033380/?ref_=adv_li_tt,1978.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,1,0,0,1,0
17534,The World of Totty Pig,https://www.imdb.com/title/tt15828812/?ref_=adv_li_tt,1994.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17535,Quick6 Fix Sudoku,https://www.imdb.com/title/tt12620362/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17536,Crash Course,https://www.imdb.com/title/tt1999126/?ref_=adv_li_tt,1977.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17537,Freefall,https://www.imdb.com/title/tt12620900/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17538,Bingo,https://www.imdb.com/title/tt1998189/?ref_=adv_li_tt,1977.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17539,Dory Dory,https://www.imdb.com/title/tt6425766/?ref_=adv_li_tt,1994.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17540,Check Man,https://www.imdb.com/title/tt2178989/?ref_=adv_li_tt,1982.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17541,Chomp,https://www.imdb.com/title/tt2136819/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17542,Bloxeed,https://www.imdb.com/title/tt0450249/?ref_=adv_li_tt,1990.0,Not Rated,6.8,10.0,Add a Plot,0,0,0,0,1,0,0,0,0
17543,Franklin and Friends I (1-26) Web: Falling Fun,https://www.imdb.com/title/tt2291578/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,Help Franklin and Bear collect all the fruit or all the snowballs and pile them up in the forest.,0,0,0,0,1,0,0,0,0
17544,Retro-Remember,https://www.imdb.com/title/tt12620444/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17545,Trap,https://www.imdb.com/title/tt2137424/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17546,K9.5 4 - The Tail-Wag Tour,https://www.imdb.com/title/tt7791858/?ref_=adv_li_tt,1997.0,E,7.2,0.0,The edutaining canine rock band K9.5 is in a control booth preparing for their big concert. Help them set the stage to their liking by completing several language and grammar exercises.,0,0,0,0,1,0,0,0,0
17547,Parlour Games,https://www.imdb.com/title/tt2322360/?ref_=adv_li_tt,1987.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17548,Magic Tales: Baba Yaga and the White Geese,https://www.imdb.com/title/tt18974488/?ref_=adv_li_tt,1995.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17549,TV Flipper,https://www.imdb.com/title/tt1989635/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17550,Fruit Catch,https://www.imdb.com/title/tt12634048/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17551,Dance Paradise,https://www.imdb.com/title/tt1937130/?ref_=adv_li_tt,2010.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17552,Kinema,https://www.imdb.com/title/tt2137046/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17553,Wild Earth,https://www.imdb.com/title/tt1836223/?ref_=adv_li_tt,2008.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17554,Franklin and Friends I (1-26) Web: Here Gecko Gecko,https://www.imdb.com/title/tt2291826/?ref_=adv_li_tt,2011.0,Not Rated,7.2,0.0,"Both Beaver and Franklin want to 'pet sit' Gordon the Gecko over the summer. The class decides to hold the Gecko Games to pick a winner. If the user can spot Gordon faster than the computer, they will have a new roommate for the summer.",0,0,0,0,1,0,0,0,0
17555,SimRefinery,https://www.imdb.com/title/tt12458266/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17556,4nin-uchi Mahjong Jantotsu,https://www.imdb.com/title/tt1975819/?ref_=adv_li_tt,1983.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17557,Hurkle,https://www.imdb.com/title/tt2137005/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17558,How and Why: The Big Interactive General Knowledge Quiz,https://www.imdb.com/title/tt0961759/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17559,Hit 'n Miss,https://www.imdb.com/title/tt2179076/?ref_=adv_li_tt,1987.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17560,Block Challenger,https://www.imdb.com/title/tt2002619/?ref_=adv_li_tt,1978.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17561,Club Pony Pals,https://www.imdb.com/title/tt2184135/?ref_=adv_li_tt,2007.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17562,Winning Run,https://www.imdb.com/title/tt0312028/?ref_=adv_li_tt,1996.0,E,6.1,14.0,Add a Plot,0,0,0,0,1,0,0,0,0
17563,Batnum,https://www.imdb.com/title/tt2136765/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17564,Sticks,https://www.imdb.com/title/tt2898940/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17565,Farm Frenzy,https://www.imdb.com/title/tt12730554/?ref_=adv_li_tt,2007.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17566,Bases Loaded 3,https://www.imdb.com/title/tt0310720/?ref_=adv_li_tt,1991.0,Unrated,7.4,9.0,Add a Plot,0,0,0,0,1,0,0,0,0
17567,Tech Deck Skateboarding,https://www.imdb.com/title/tt0283042/?ref_=adv_li_tt,2001.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17568,Race to Zero Waste,https://www.imdb.com/title/tt3996196/?ref_=adv_li_tt,2014.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17569,Snake.io,https://www.imdb.com/title/tt19891462/?ref_=adv_li_tt,2016.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17570,Maze,https://www.imdb.com/title/tt1997447/?ref_=adv_li_tt,1976.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17571,Brick Zone,https://www.imdb.com/title/tt2912726/?ref_=adv_li_tt,1992.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17572,Cairo Shootout,https://www.imdb.com/title/tt0852629/?ref_=adv_li_tt,1987.0,Not Rated,4.4,12.0,Add a Plot,0,0,0,0,1,0,0,0,0
17574,Brain Quest: 4th Grade,https://www.imdb.com/title/tt12032708/?ref_=adv_li_tt,1994.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17576,Kinect Fun Labs: Avatar Kinect,https://www.imdb.com/title/tt2063599/?ref_=adv_li_tt,2011.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17577,Moony and the Valley of the Gems,https://www.imdb.com/title/tt12620736/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17579,Simon Says,https://www.imdb.com/title/tt0417139/?ref_=adv_li_tt,1972.0,Not Rated,4.8,10.0,Add a Plot,0,0,0,0,1,0,0,0,0
17580,Sheep,https://www.imdb.com/title/tt0281186/?ref_=adv_li_tt,2000.0,E,6.5,15.0,Add a Plot,0,0,0,0,1,0,0,0,0
17581,Candyland Adventure,https://www.imdb.com/title/tt0913367/?ref_=adv_li_tt,1996.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17582,Magic Tales: The Princess and the Crab,https://www.imdb.com/title/tt19058190/?ref_=adv_li_tt,1996.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17583,Baseball,https://www.imdb.com/title/tt0315807/?ref_=adv_li_tt,1978.0,Unrated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17584,Max and Ruby V (53-78) Web: Max's Mole Mash,https://www.imdb.com/title/tt2292274/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Help Max mash all the moles in this spin-off of a classic arcade game. Children will have fun learning their colours as they mash with Max.,0,0,0,0,1,0,0,0,0
17585,Double-Break,https://www.imdb.com/title/tt2004209/?ref_=adv_li_tt,1978.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17586,Brain Quest: 6th Grade,https://www.imdb.com/title/tt12032710/?ref_=adv_li_tt,1994.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17587,Puzzle,https://www.imdb.com/title/tt0304597/?ref_=adv_li_tt,1990.0,E,5.8,11.0,Add a Plot,0,0,0,0,1,0,0,0,0
17588,Choose Your Own Adventure: Journey Under the Sea,https://www.imdb.com/title/tt13223640/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17589,Super Destroyer,https://www.imdb.com/title/tt2070829/?ref_=adv_li_tt,1979.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17590,Wall St.,https://www.imdb.com/title/tt2207693/?ref_=adv_li_tt,1982.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17591,Fast Food,https://www.imdb.com/title/tt0315583/?ref_=adv_li_tt,1982.0,Unrated,6.0,10.0,Add a Plot,0,0,0,0,1,0,0,0,0
17592,Mickey's Runaway Zoo,https://www.imdb.com/title/tt1780908/?ref_=adv_li_tt,1991.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17593,Super Gridder,https://www.imdb.com/title/tt0856116/?ref_=adv_li_tt,1983.0,Not Rated,4.3,13.0,Add a Plot,0,0,0,0,1,0,0,0,0
17594,Dex Hamilton's Bug Quest,https://www.imdb.com/title/tt3005218/?ref_=adv_li_tt,2009.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17595,Bounce,https://www.imdb.com/title/tt2136785/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17596,Chief,https://www.imdb.com/title/tt2136817/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17597,Computer TV Game,https://www.imdb.com/title/tt2128439/?ref_=adv_li_tt,1980.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17598,Odyssey 2100,https://www.imdb.com/title/tt2128514/?ref_=adv_li_tt,1978.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17599,Pro Pinball,https://www.imdb.com/title/tt0294853/?ref_=adv_li_tt,1996.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17600,USCF Chess,https://www.imdb.com/title/tt0292298/?ref_=adv_li_tt,1998.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17601,Pokémon Zany Cards,https://www.imdb.com/title/tt3453744/?ref_=adv_li_tt,2001.0,E,7.2,0.0,Add a Plot,0,0,0,0,1,1,0,0,0
17602,Octobo,https://www.imdb.com/title/tt5486584/?ref_=adv_li_tt,2016.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17603,Ginsei igo DX,https://www.imdb.com/title/tt11184034/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17604,Mario Undôkai,https://www.imdb.com/title/tt3466322/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,1,0,0,0
17605,Moonbeeps: Fireflies,https://www.imdb.com/title/tt4531760/?ref_=adv_li_tt,2014.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17606,TV Pinball,https://www.imdb.com/title/tt1989636/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17607,Gomoko,https://www.imdb.com/title/tt2136953/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17608,Masterboy,https://www.imdb.com/title/tt2606630/?ref_=adv_li_tt,1991.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17609,Action Pac,https://www.imdb.com/title/tt1976513/?ref_=adv_li_tt,1996.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17610,Lagoona 2: Peril at Poseidon Park,https://www.imdb.com/title/tt3838300/?ref_=adv_li_tt,2013.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17611,Akazukin,https://www.imdb.com/title/tt1978393/?ref_=adv_li_tt,1983.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17612,Desert Race,https://www.imdb.com/title/tt2221649/?ref_=adv_li_tt,1983.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17613,Nicomachus,https://www.imdb.com/title/tt2137151/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
17614,The Thankful Old Troll,https://www.imdb.com/title/tt3197234/?ref_=adv_li_tt,2010.0,Not Rated,7.2,0.0,Add a Plot,0,0,0,0,1,0,0,0,0
